,date,start_time,team1,team2,team1_score,team2_score,first_half_score
596,2020-04-14,05:30,Golden State,Portland,,,
597,2020-04-14,05:30,LA Clippers,Minnesota,,,
598,2020-04-14,03:00,ALBA Berlin,Hamburg Towers,,,
599,2020-04-14,03:00,Oldenburg,Giessen 46ers,,,
600,2020-04-14,03:00,Rasta Vechta,Ratiopharm Ulm,,,
601,2020-04-14,03:00,Almagro,Comunicaciones,,,
602,2020-04-14,03:30,Libertad,Ferro,,,
603,2020-04-14,03:30,Corrientes,Quimsa,,,
604,2020-04-14,04:00,La Union,Arjantin,,,
605,2020-04-14,12:00,Luxgen Dinos,Pauian Archiland Basketball Team,103,90,İY 49-42
606,2020-04-13,19:00,Fenerbahçe,Anadolu Efes Spor Kulübü,,,
607,2020-04-13,01:00,Toronto,New York,,,
608,2020-04-13,02:00,Milwaukee,Atlanta,,,
609,2020-04-13,04:30,LA Lakers,Minnesota,,,
610,2020-04-13,19:15,Virtus Bologna,Dinamo Sassari,,,
611,2020-04-13,19:15,Trento,Olimpia Milano,,,
612,2020-04-13,19:15,Varese,Vanoli,,,
613,2020-04-13,19:15,Cantu,Trieste,,,
614,2020-04-13,19:15,Venezia,Reggio Emilia,,,
615,2020-04-13,19:15,Pesaro,Pistoia,,,
616,2020-04-13,19:15,Enel Brindisi,F. Bologna,,,
617,2020-04-13,19:15,Brescia,Virtus Bologna,,,
618,2020-04-13,03:00,PBK CSKA Moskva,BC UNICS Kazan,,,
619,2020-04-13,03:00,Zielona Gora,BC Khimki,,,
620,2020-04-13,03:00,BK Zenit Saint Petersburg,BC Tsmoki-Minsk,,,
621,2020-04-13,03:00,Polski Torun,Stal Ostrow,,,
622,2020-04-13,03:00,Lietkabelis,BC Juventus Utena,,,
623,2020-04-13,03:00,BC Nevėžis Kėdainiai,BC Siauliai,,,
624,2020-04-13,03:00,Vilnius Rytas,BC Žalgiris Kaunas,,,
625,2020-04-13,03:00,Hispano,Boca Juniors,,,
626,2020-04-13,03:30,Atenas,Olimpico,,,
627,2020-04-12,13:00,M.Y. Afyon Bld,Bandırma BİK,,,
628,2020-04-12,15:15,Galatasaray,Büyükçekmece,,,
629,2020-04-12,17:30,Darüşşafaka Spor Kulübü,Pınar Karşıyaka Spor Kulübü,,,
630,2020-04-12,16:00,Petkim Spor,Mamak Belediyesi,,,
631,2020-04-12,16:00,Fenerbahçe Spor Kulübü,Elazığ İl Özel İdare Basketbol,,,
632,2020-04-12,02:00,Charlotte,Washington,,,
633,2020-04-12,02:00,Indiana,Orlando,,,
634,2020-04-12,02:00,New Orleans,Philadelphia,,,
635,2020-04-12,02:30,Cleveland,Milwaukee,,,
636,2020-04-12,03:00,Miami,Boston,,,
637,2020-04-12,03:00,Chicago,Brooklyn,,,
638,2020-04-12,03:00,Memphis,Oklahoma,,,
639,2020-04-12,03:30,LA Clippers,Golden State,,,
640,2020-04-12,04:00,Denver,Sacramento,,,
641,2020-04-12,05:00,Phoenix,Utah,,,
642,2020-04-12,22:30,San Antonio,Houston,,,
643,2020-04-12,13:30,Estudiantes,CB RETAbet Bilbao Berri Basket,,,
644,2020-04-12,13:30,UCAM Murcia,Real Madrid,,,
645,2020-04-12,18:00,Club Joventut de Badalona,Real Betis,,,
646,2020-04-12,19:30,Valencia,FC Barcelona Lassa Bàsquet,,,
647,2020-04-12,21:00,CD Saski Baskonia,CB Herbalife Gran Canaria Claret,,,
648,2020-04-12,03:00,FC Bayern München,Brose Baskets,,,
649,2020-04-12,03:00,Medi Bayreuth,Riesen,,,
650,2020-04-12,03:00,Mitteldeutsche,ALBA Berlin,,,
651,2020-04-12,03:00,L. Kuban,BC Astana,,,
652,2020-04-12,16:00,Erzurum Büyükşehir Belediye Gençlik Spor Kulübü,Beylikdüzü,,,
653,2020-04-12,17:00,Çorlu Bld.,Kocaeli,,,
654,2020-04-12,13:00,Palencia,CB Granada,,,
655,2020-04-12,13:30,Almansa,Peixegalego,,,
656,2020-04-12,19:30,Oviedo,Gipuzkoa,,,
657,2020-04-12,20:00,Breogan,Bahia San Agustin,,,
658,2020-04-12,20:00,Valladolid,Leyma Coruna,,,
659,2020-04-12,19:00,Glasgow Rocks,Lions,,,
660,2020-04-12,19:30,Phoenix,Bristol Flyers,,,
661,2020-04-12,07:05,Ryukyu,Dolphins,,,
662,2020-04-12,07:05,Toyama Grouses,SeaHorses,,,
663,2020-04-12,07:35,Shimane SM,Osaka Evessa,,,
664,2020-04-12,08:05,NeoPhoenix,Brave Thunders,,,
665,2020-04-12,08:05,Shiga L-Stars,Kyoto Hannaryz,,,
666,2020-04-12,08:05,Sun Rockers,Toyota Alvark,,,
667,2020-04-12,09:05,Levanga,Chiba Jets,,,
668,2020-04-12,09:05,Tochigi Brex,Akita NH,,,
669,2020-04-12,09:05,Yokohama BC,Niigata Abirex,,,
670,2020-04-12,02:00,Penarol,Obras,,,
671,2020-04-12,02:00,Boca Juniors,Almagro,,,
672,2020-04-12,03:00,I. Atletico Central Cordoba,Platense,,,
673,2020-04-12,03:30,La Union,Quimsa,,,
674,2020-04-12,11:00,Bank of Taiwan,Kinmen,113,124,İY 55-47
675,2020-04-12,13:00,Luxgen Dinos,Taiwan Beer,73,77,İY 34-44
676,2020-04-11,13:00,Türk Telekom Basketbol Kulübü,İTÜ BB,,,
677,2020-04-11,15:15,TOFAŞ Spor Kulübü,OGM Orman Spor Kulübü,,,
678,2020-04-11,17:30,Gaziantep BB,Beşiktaş,,,
679,2020-04-11,20:00,Bahçeşehir Koleji Spor Kulübü,FruttiEx Bursa,,,
680,2020-04-11,14:30,Final Spor,Düzce Bld.,,,
681,2020-04-11,15:00,Manisa Bşb,Samsunspor,,,
682,2020-04-11,16:00,Balıkesir BŞB,Merkezefendi,,,
683,2020-04-11,16:00,Selçuklu Bld,Bornova Belediye Spor Kulübü,,,
684,2020-04-11,17:00,Fethiye Belediye Basketbol Kulübü,Gemlik Basketbol Kulübü,,,
685,2020-04-11,17:00,Semt77 Yalova,Akhisar Belediye,,,
686,2020-04-11,14:00,Orman G. (K),Galatasaray Spor Kulübü,,,
687,2020-04-11,14:00,Çukurova (K),Adana BK,,,
688,2020-04-11,14:00,Samsun Canik Belediye Spor Kulübü,Beşiktaş (K),,,
689,2020-04-11,16:00,Botaş (K),Hatay Büyükşehir Belediye Spor Kulübü,,,
690,2020-04-11,16:00,Kayseri BB (K),Çankaya Üniversitesi Spor Kulübü,,,
691,2020-04-11,14:00,Mardin BŞB (K),Urla Belediyesi Gençlik Spor Kulübü,,,
692,2020-04-11,15:00,Edremit Belediyesi Gürespor Kulübü,İstanbul Üniversitesi Basketbol Kulübü,,,
693,2020-04-11,15:00,Emlak Konut(K),Düzce Belediye Gençlik ve Spor Kulübü,,,
694,2020-04-11,16:00,Sakarya Y. (K),Bosna Basket Spor Kulübü,,,
695,2020-04-11,02:00,Orlando,Boston,,,
696,2020-04-11,02:30,Toronto,Atlanta,,,
697,2020-04-11,03:00,Houston,Washington,,,
698,2020-04-11,03:00,Oklahoma,New York,,,
699,2020-04-11,03:30,San Antonio,Philadelphia,,,
700,2020-04-11,22:00,Dallas,Detroit,,,
701,2020-04-11,19:00,Fuenlabrada,Obradoiro,,,
702,2020-04-11,19:00,Zaragoza,BC MoraBanc Andorra,,,
703,2020-04-11,21:30,Manresa,Burgos,,,
704,2020-04-11,21:30,Tenerife,Unicaja Baloncesto Málaga,,,
705,2020-04-11,19:15,Olimpia Milano,Venezia,,,
706,2020-04-11,19:15,F. Bologna,Dinamo Sassari,,,
707,2020-04-11,19:15,Virtus Bologna,Trento,,,
708,2020-04-11,19:15,Pesaro,Varese,,,
709,2020-04-11,19:15,Uni Treviso,Cantu,,,
710,2020-04-11,19:15,Enel Brindisi,Virtus Bologna,,,
711,2020-04-11,19:15,Trieste,Reggio Emilia,,,
712,2020-04-11,19:15,Vanoli,Pistoia,,,
713,2020-04-11,03:00,Élan Sportif Chalonnais,Gravelines,,,
714,2020-04-11,03:00,Chalons-Reims,Cholet Basket,,,
715,2020-04-11,03:00,Le Mans,Chorale Roanne,,,
716,2020-04-11,03:00,Levallois,Pau Orthez,,,
717,2020-04-11,03:00,Limoges Cercle Saint-Pierre,Dijon,,,
718,2020-04-11,03:00,Asvel,Nanterre,,,
719,2020-04-11,03:00,AS Monaco,Le Portel,,,
720,2020-04-11,03:00,Orleans,Boulazac,,,
721,2020-04-11,03:00,SIG Basket Strasbourg,Bourg Basket,,,
722,2020-04-11,03:00,Braunschweig,Rasta Vechta,,,
723,2020-04-11,03:00,Telekom Basket,Oldenburg,,,
724,2020-04-11,03:00,Giessen 46ers,BG Göttingen,,,
725,2020-04-11,03:00,Hamburg Towers,S. Frankfurt,,,
726,2020-04-11,03:00,Ratiopharm Ulm,Crailsheim,,,
727,2020-04-11,14:00,İzmir Büyükşehir Belediyesi Gençlik ve Spor Kulübü,Murat Paşaoğlu SK,,,
728,2020-04-11,17:00,UPS Spor,Bossan,,,
729,2020-04-11,18:00,Nazilli,Geçit Spor,,,
730,2020-04-11,03:00,Rethymno,Panathinaikos BC Superfoods,,,
731,2020-04-11,03:00,Iraklis,Hephaestus,,,
732,2020-04-11,03:00,Peristeri,C. Rodos,,,
733,2020-04-11,03:00,AEK,Ermis Agias,,,
734,2020-04-11,03:00,Promitheas,PAOK,,,
735,2020-04-11,03:00,Panionios,Ionikos,,,
736,2020-04-11,03:00,Kymis Lavrio,Aris,,,
737,2020-04-11,03:00,Asseco Gdynia,KK Anwil,,,
738,2020-04-11,03:00,Starogard,Wilki Morskie,,,
739,2020-04-11,03:00,D. Gornicza,Spojnia,,,
740,2020-04-11,03:00,KS ROSA Radom,Trefl Sopot,,,
741,2020-04-11,03:00,Zielona Gora,Gliwice,,,
742,2020-04-11,03:00,Astoria,Slask Wroclaw,,,
743,2020-04-11,03:00,Legia Warszawa,Start Lublin,,,
744,2020-04-11,03:00,Neptunas,BC Vytautas Prienai Birštonas,,,
745,2020-04-11,03:00,Dzukija Alytus,Pieno Pasvalys,,,
746,2020-04-11,10:00,Canterbury Rams,Taranaki,,,
747,2020-04-11,09:05,Levanga,Chiba Jets,,,
748,2020-04-11,09:05,Tochigi Brex,Akita NH,,,
749,2020-04-11,11:05,NeoPhoenix,Brave Thunders,,,
750,2020-04-11,11:05,Sun Rockers,Toyota Alvark,,,
751,2020-04-11,11:05,Yokohama BC,Niigata Abirex,,,
752,2020-04-11,12:05,Ryukyu,Dolphins,,,
753,2020-04-11,12:05,Shiga L-Stars,Kyoto Hannaryz,,,
754,2020-04-11,12:05,Toyama Grouses,SeaHorses,,,
755,2020-04-11,12:35,Shimane SM,Osaka Evessa,,,
756,2020-04-11,03:00,Arjantin,Bahia,,,
757,2020-04-11,11:00,Kinmen,Luxgen Dinos,92,70,İY 43-32
758,2020-04-11,13:00,Pauian Archiland Basketball Team,Taiwan Beer,73,79,İY 35-40
759,2020-04-11,20:00,KK Sencur,Sentjur,,,
760,2020-04-11,03:00,Hopsi Polzela,Krka,,,
761,2020-04-11,03:00,Helios Domzale,Primorska,,,
762,2020-04-11,03:00,KK Rogaska,Cedevita,,,
763,2020-04-10,20:00,BC Žalgiris Kaunas,FC Bayern München,,,
764,2020-04-10,20:30,Anadolu Efes Spor Kulübü,Fenerbahçe,,,
765,2020-04-10,21:45,ALBA Berlin,BC Khimki,,,
766,2020-04-10,22:00,CD Saski Baskonia,Panathinaikos BC Superfoods,,,
767,2020-04-10,22:00,Real Madrid,BK Zenit Saint Petersburg,,,
768,2020-04-10,16:30,Ankara Anadolu,Sigortam.net,,,
769,2020-04-10,13:30,Nesibe Aydın Spor Kulübü,Fenerbahçe Gelişim Koleji Spor Kulübü,,,
770,2020-04-10,14:00,Antalya 07 (K),Yalova VIP Gençlik Spor Kulübü,,,
771,2020-04-10,18:00,Botaş G. (K),Mersin Üniversitesi Basketbol Kulübü,,,
772,2020-04-10,18:00,Bayrakli Belediyesi Spor Kulübü,Bursa Büyükşehir Belediyesi Spor Kulübü,,,
773,2020-04-10,02:30,Miami,Detroit,,,
774,2020-04-10,03:00,Milwaukee,Brooklyn,,,
775,2020-04-10,03:00,Minnesota,Sacramento,,,
776,2020-04-10,03:00,New Orleans,Phoenix,,,
777,2020-04-10,05:00,Portland,Denver,,,
778,2020-04-10,05:30,LA Lakers,LA Clippers,,,
779,2020-04-10,01:00,FC Barcelona Lassa Bàsquet,Burgos,,,
780,2020-04-10,01:00,Fuenlabrada,Real Madrid,,,
781,2020-04-10,01:00,CB Herbalife Gran Canaria Claret,Tenerife,,,
782,2020-04-10,01:00,BC MoraBanc Andorra,CB RETAbet Bilbao Berri Basket,,,
783,2020-04-10,01:00,UCAM Murcia,Estudiantes,,,
784,2020-04-10,01:00,Obradoiro,Club Joventut de Badalona,,,
785,2020-04-10,01:00,Zaragoza,Real Betis,,,
786,2020-04-10,01:00,Unicaja Baloncesto Málaga,Manresa,,,
787,2020-04-10,01:00,Valencia,CD Saski Baskonia,,,
788,2020-04-10,15:00,Ege Üniversitesi Gençlik,Ankara Kayı Gençlik,,,
789,2020-04-10,17:00,Ted Ankara,Karsiyaka Belediyespor,,,
790,2020-04-10,21:45,Fundacion,Caceres,,,
791,2020-04-10,21:30,Eagles,Raiders,,,
792,2020-04-10,21:30,Wolves,Riders,,,
793,2020-04-10,03:00,Denain Voltair,Nancy Basket,,,
794,2020-04-10,03:00,Evreux,Saint Quentin,,,
795,2020-04-10,03:00,Lille BC,Fos Provence,,,
796,2020-04-10,03:00,Hermine,Antibes,,,
797,2020-04-10,03:00,Poitiers,Gries,,,
798,2020-04-10,03:00,Quimper,S'weyersheim,,,
799,2020-04-10,03:00,Rouen Basket,Paris,,,
800,2020-04-10,03:00,Saint Chamond,Vichy Clermont,,,
801,2020-04-10,03:00,Aix Maurienne,Blois 41,,,
802,2020-04-10,02:00,Esgrima,I. Atletico Central Cordoba,,,
803,2020-04-10,03:00,Ferro,Corrientes,,,
804,2020-04-10,03:00,Comunicaciones,Concordia,,,
805,2020-04-10,03:30,Atenas,Platense,,,
806,2020-04-10,12:00,Luxgen Dinos,Bank of Taiwan,90,85,İY 39-41
807,2020-04-10,14:00,Kinmen,Pauian Archiland Basketball Team,94,92,İY 36-28
808,2020-04-09,21:00,Olympiacos BC,FC Barcelona Lassa Bàsquet,,,
809,2020-04-09,21:45,Olimpia Milano,PBK CSKA Moskva,,,
810,2020-04-09,21:45,Asvel,M. Tel Aviv,,,
811,2020-04-09,22:00,Valencia,KK Crvena Zvezda,,,
812,2020-04-09,02:00,Boston,Indiana,,,
813,2020-04-09,02:00,Charlotte,Toronto,,,
814,2020-04-09,02:30,New York,Orlando,,,
815,2020-04-09,04:30,Houston,San Antonio,,,
816,2020-04-09,05:30,LA Lakers,Chicago,,,
817,2020-04-09,05:30,Golden State,Cleveland,,,
818,2020-04-09,05:30,LA Clippers,Chicago,,,
819,2020-04-09,03:00,Zielona Gora,BC Enisey Krasnoyarsk,,,
820,2020-04-09,21:30,Lleida,Real Canoe NC,,,
821,2020-04-09,21:45,Amics Castello,Penas Huesca,,,
822,2020-04-09,10:00,Nelson Giants,Manawatu,,,
823,2020-04-09,12:00,Pauian Archiland Basketball Team,Bank of Taiwan,77,85,İY 29-40
824,2020-04-09,14:00,Taiwan Beer,Kinmen,78,69,İY 38-26
825,2020-04-08,02:00,Washington,Toronto,,,
826,2020-04-08,02:30,Atlanta,Detroit,,,
827,2020-04-08,02:30,Miami,Indiana,,,
828,2020-04-08,02:30,Philadelphia,Milwaukee,,,
829,2020-04-08,03:00,Minnesota,Phoenix,,,
830,2020-04-08,03:00,New Orleans,Charlotte,,,
831,2020-04-08,03:00,Oklahoma,Brooklyn,,,
832,2020-04-08,03:30,Dallas,Houston,,,
833,2020-04-08,03:30,San Antonio,Sacramento,,,
834,2020-04-08,04:00,Denver,Memphis,,,
835,2020-04-08,05:00,Utah,LA Clippers,,,
836,2020-04-08,05:00,Portland,Cleveland,,,
837,2020-04-08,05:00,LA Lakers,Golden State,,,
838,2020-04-08,20:00,ALBA Berlin,Medi Bayreuth,,,
839,2020-04-08,03:00,KK Anwil,Stal Ostrow,,,
840,2020-04-08,03:00,Start Lublin,Polski Torun,,,
841,2020-04-08,03:00,Slask Wroclaw,Legia Warszawa,,,
842,2020-04-08,03:00,Gliwice,Astoria,,,
843,2020-04-08,03:00,Spojnia,KS ROSA Radom,,,
844,2020-04-08,03:00,Starogard,D. Gornicza,,,
845,2020-04-08,03:00,Asseco Gdynia,Wilki Morskie,,,
846,2020-04-08,21:45,CB Ourense,Melilla,,,
847,2020-04-08,21:30,Riders,Bristol Flyers,,,
848,2020-04-08,21:30,Lions,Man Giants,,,
849,2020-04-08,13:05,Akita NH,Chiba Jets,,,
850,2020-04-08,13:05,Toyota Alvark,Levanga,,,
851,2020-04-08,13:05,Kyoto Hannaryz,Dolphins,,,
852,2020-04-08,13:05,NeoPhoenix,Toyama Grouses,,,
853,2020-04-08,13:05,Niigata Abirex,Brave Thunders,,,
854,2020-04-08,13:05,Osaka Evessa,Shiga L-Stars,,,
855,2020-04-08,13:05,SeaHorses,Yokohama BC,,,
856,2020-04-08,13:25,Tochigi Brex,Sun Rockers,,,
857,2020-04-08,13:35,Ryukyu,Shimane SM,,,
858,2020-04-08,02:00,Obras,Regatas,,,
859,2020-04-08,03:00,Hispano,Corrientes,,,
860,2020-04-08,03:30,Libertad,Platense,,,
861,2020-04-08,03:00,Brno,Kolin,,,
862,2020-04-08,20:00,Kralovsti Soko,Ostrava,,,
863,2020-04-08,19:00,Pardubice,Turi Svitavy,,,
864,2020-04-08,19:00,Decin,USK Praha,,,
865,2020-04-08,19:00,Usti nad Labem,Olomoucko,,,
866,2020-04-08,19:00,CEZ Nymburk,Opava,,,
867,2020-04-07,03:00,FC Bayern München,Riesen,,,
868,2020-04-07,19:00,Zielona Gora,BC Kalev Cramo,,,
869,2020-04-07,03:00,S'weyersheim,Evreux,,,
870,2020-04-07,03:00,Blois 41,Saint Chamond,,,
871,2020-04-07,03:00,Antibes,Lille BC,,,
872,2020-04-07,03:00,Fos Provence,Poitiers,,,
873,2020-04-07,03:00,Gries,Quimper,,,
874,2020-04-07,03:00,Nancy Basket,Hermine,,,
875,2020-04-07,03:00,Paris,Denain Voltair,,,
876,2020-04-07,03:00,Saint Quentin,Rouen Basket,,,
877,2020-04-07,03:00,Vichy Clermont,Aix Maurienne,,,
878,2020-04-07,03:00,I. Atletico Central Cordoba,Comunicaciones,,,
879,2020-04-07,04:00,Olimpico,Almagro,,,
880,2020-04-06,20:00,Pınar Karşıyaka Spor Kulübü,TOFAŞ Spor Kulübü,,,
881,2020-04-06,00:00,Indiana,Washington,,,
882,2020-04-06,00:00,New York,Miami,,,
883,2020-04-06,01:00,Brooklyn,Dallas,,,
884,2020-04-06,01:00,Denver,Utah,,,
885,2020-04-06,01:00,Phoenix,Chicago,,,
886,2020-04-06,02:00,Houston,Toronto,,,
887,2020-04-06,02:00,Minnesota,Detroit,,,
888,2020-04-06,02:00,San Antonio,New Orleans,,,
889,2020-04-06,04:00,Portland,Memphis,,,
890,2020-04-06,04:00,Sacramento,Cleveland,,,
891,2020-04-06,04:30,LA Lakers,Oklahoma,,,
892,2020-04-06,19:30,PBK CSKA Moskva,BC Enisey Krasnoyarsk,,,
893,2020-04-06,20:00,BC Khimki,BK Zenit Saint Petersburg,,,
894,2020-04-06,01:30,Esgrima,Regatas,,,
895,2020-04-06,02:00,Almagro,Quimsa,,,
896,2020-04-06,02:00,Obras,Corrientes,,,
